energy_type,model,training_cutoff,horizon,forecast_month,actual_index,predicted_index,error,absolute_error,pct_error,smape,model_params
electricity,constant,2024-08,3,2024-11,126.4,126.9,0.5,0.5,0.3956,0.3948,"{""last_value"": 126.9}"
electricity,deterministic_trend,2024-08,3,2024-11,126.4,127.8412,1.4412,1.4412,1.1402,1.1337,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.9}"
electricity,ets,2024-08,3,2024-11,126.4,127.9131,1.5131,1.5131,1.197,1.1899,"{""selected_config"": ""Ad,A"", ""aic"": 108.4469, ""n_failures"": 0}"
electricity,sarima,2024-08,3,2024-11,126.4,128.3827,1.9827,1.9827,1.5686,1.5564,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 198.1014, ""n_failures"": 0}"
electricity,constant,2024-08,6,2025-02,124.7,126.9,2.2,2.2,1.7642,1.7488,"{""last_value"": 126.9}"
electricity,deterministic_trend,2024-08,6,2025-02,124.7,128.7894,4.0894,4.0894,3.2794,3.2265,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.9}"
electricity,ets,2024-08,6,2025-02,124.7,131.1021,6.4021,6.4021,5.134,5.0055,"{""selected_config"": ""Ad,A"", ""aic"": 108.4469, ""n_failures"": 0}"
electricity,sarima,2024-08,6,2025-02,124.7,132.8628,8.1628,8.1628,6.546,6.3385,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 198.1014, ""n_failures"": 0}"
electricity,constant,2024-08,12,2025-08,124.7,126.9,2.2,2.2,1.7642,1.7488,"{""last_value"": 126.9}"
electricity,deterministic_trend,2024-08,12,2025-08,124.7,130.707,6.007,6.007,4.8172,4.7039,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.9}"
electricity,ets,2024-08,12,2025-08,124.7,128.0927,3.3927,3.3927,2.7207,2.6842,"{""selected_config"": ""Ad,A"", ""aic"": 108.4469, ""n_failures"": 0}"
electricity,sarima,2024-08,12,2025-08,124.7,132.5462,7.8462,7.8462,6.292,6.1001,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 198.1014, ""n_failures"": 0}"
electricity,constant,2024-09,1,2024-10,126.5,126.7,0.2,0.2,0.1581,0.158,"{""last_value"": 126.7}"
electricity,deterministic_trend,2024-09,1,2024-10,126.5,127.0125,0.5125,0.5125,0.4051,0.4043,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.7}"
electricity,ets,2024-09,1,2024-10,126.5,127.1317,0.6317,0.6317,0.4994,0.4981,"{""selected_config"": ""Ad,A"", ""aic"": 108.743, ""n_failures"": 0}"
electricity,sarima,2024-09,1,2024-10,126.5,127.4863,0.9863,0.9863,0.7797,0.7767,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 201.7404, ""n_failures"": 0}"
electricity,constant,2024-09,3,2024-12,126.6,126.7,0.1,0.1,0.079,0.079,"{""last_value"": 126.7}"
electricity,deterministic_trend,2024-09,3,2024-12,126.6,127.6397,1.0397,1.0397,0.8213,0.8179,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.7}"
electricity,ets,2024-09,3,2024-12,126.6,126.0073,-0.5927,0.5927,-0.4682,0.4693,"{""selected_config"": ""Ad,A"", ""aic"": 108.743, ""n_failures"": 0}"
electricity,sarima,2024-09,3,2024-12,126.6,127.5063,0.9063,0.9063,0.7159,0.7133,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 201.7404, ""n_failures"": 0}"
electricity,constant,2024-09,6,2025-03,124.8,126.7,1.9,1.9,1.5224,1.5109,"{""last_value"": 126.7}"
electricity,deterministic_trend,2024-09,6,2025-03,124.8,128.5865,3.7865,3.7865,3.034,2.9887,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.7}"
electricity,ets,2024-09,6,2025-03,124.8,129.4566,4.6566,4.6566,3.7313,3.6629,"{""selected_config"": ""Ad,A"", ""aic"": 108.743, ""n_failures"": 0}"
electricity,sarima,2024-09,6,2025-03,124.8,132.5395,7.7395,7.7395,6.2015,6.015,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 201.7404, ""n_failures"": 0}"
electricity,constant,2024-09,12,2025-09,124.7,126.7,2.0,2.0,1.6038,1.5911,"{""last_value"": 126.7}"
electricity,deterministic_trend,2024-09,12,2025-09,124.7,130.501,5.801,5.801,4.652,4.5462,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.7}"
electricity,ets,2024-09,12,2025-09,124.7,126.5185,1.8185,1.8185,1.4583,1.4477,"{""selected_config"": ""Ad,A"", ""aic"": 108.743, ""n_failures"": 0}"
electricity,sarima,2024-09,12,2025-09,124.7,132.4228,7.7228,7.7228,6.1931,6.0071,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 201.7404, ""n_failures"": 0}"
electricity,constant,2024-10,1,2024-11,126.4,126.5,0.1,0.1,0.0791,0.0791,"{""last_value"": 126.5}"
electricity,deterministic_trend,2024-10,1,2024-11,126.4,126.812,0.412,0.412,0.3259,0.3254,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.5}"
electricity,ets,2024-10,1,2024-11,126.4,125.7671,-0.6329,0.6329,-0.5007,0.502,"{""selected_config"": ""Ad,A"", ""aic"": 108.9345, ""n_failures"": 0}"
electricity,sarima,2024-10,1,2024-11,126.4,126.1658,-0.2342,0.2342,-0.1853,0.1854,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 205.4664, ""n_failures"": 0}"
electricity,constant,2024-10,3,2025-01,124.8,126.5,1.7,1.7,1.3622,1.353,"{""last_value"": 126.5}"
electricity,deterministic_trend,2024-10,3,2025-01,124.8,127.4383,2.6383,2.6383,2.114,2.0919,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.5}"
electricity,ets,2024-10,3,2025-01,124.8,128.0911,3.2911,3.2911,2.6371,2.6028,"{""selected_config"": ""Ad,A"", ""aic"": 108.9345, ""n_failures"": 0}"
electricity,sarima,2024-10,3,2025-01,124.8,129.8859,5.0859,5.0859,4.0752,3.9939,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 205.4664, ""n_failures"": 0}"
electricity,constant,2024-10,6,2025-04,124.5,126.5,2.0,2.0,1.6064,1.5936,"{""last_value"": 126.5}"
electricity,deterministic_trend,2024-10,6,2025-04,124.5,128.3835,3.8835,3.8835,3.1193,3.0714,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.5}"
electricity,ets,2024-10,6,2025-04,124.5,128.0224,3.5224,3.5224,2.8292,2.7898,"{""selected_config"": ""Ad,A"", ""aic"": 108.9345, ""n_failures"": 0}"
electricity,sarima,2024-10,6,2025-04,124.5,131.529,7.029,7.029,5.6458,5.4908,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 205.4664, ""n_failures"": 0}"
electricity,constant,2024-10,12,2025-10,124.7,126.5,1.8,1.8,1.4435,1.4331,"{""last_value"": 126.5}"
electricity,deterministic_trend,2024-10,12,2025-10,124.7,130.295,5.595,5.595,4.4868,4.3883,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.5}"
electricity,ets,2024-10,12,2025-10,124.7,125.5059,0.8059,0.8059,0.6462,0.6442,"{""selected_config"": ""Ad,A"", ""aic"": 108.9345, ""n_failures"": 0}"
electricity,sarima,2024-10,12,2025-10,124.7,131.879,7.179,7.179,5.757,5.5959,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 205.4664, ""n_failures"": 0}"
electricity,constant,2024-11,1,2024-12,126.6,126.4,-0.2,0.2,-0.158,0.1581,"{""last_value"": 126.4}"
electricity,deterministic_trend,2024-11,1,2024-12,126.6,126.7117,0.1117,0.1117,0.0883,0.0882,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.4}"
electricity,ets,2024-11,1,2024-12,126.6,125.8555,-0.7445,0.7445,-0.588,0.5898,"{""selected_config"": ""Ad,A"", ""aic"": 109.1151, ""n_failures"": 0}"
electricity,sarima,2024-11,1,2024-12,126.6,126.4683,-0.1317,0.1317,-0.104,0.1041,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 209.0058, ""n_failures"": 0}"
electricity,constant,2024-11,3,2025-02,124.7,126.4,1.7,1.7,1.3633,1.354,"{""last_value"": 126.4}"
electricity,deterministic_trend,2024-11,3,2025-02,124.7,127.3375,2.6375,2.6375,2.1151,2.093,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.4}"
electricity,ets,2024-11,3,2025-02,124.7,129.3336,4.6336,4.6336,3.7158,3.648,"{""selected_config"": ""Ad,A"", ""aic"": 109.1151, ""n_failures"": 0}"
electricity,sarima,2024-11,3,2025-02,124.7,130.9682,6.2682,6.2682,5.0267,4.9034,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 209.0058, ""n_failures"": 0}"
electricity,constant,2024-11,6,2025-05,124.6,126.4,1.8,1.8,1.4446,1.4343,"{""last_value"": 126.4}"
electricity,deterministic_trend,2024-11,6,2025-05,124.6,128.282,3.682,3.682,2.955,2.912,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.4}"
electricity,ets,2024-11,6,2025-05,124.6,129.1041,4.5041,4.5041,3.6149,3.5507,"{""selected_config"": ""Ad,A"", ""aic"": 109.1151, ""n_failures"": 0}"
electricity,sarima,2024-11,6,2025-05,124.6,132.1516,7.5516,7.5516,6.0606,5.8824,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 209.0058, ""n_failures"": 0}"
electricity,constant,2024-11,12,2025-11,124.5,126.4,1.9,1.9,1.5261,1.5145,"{""last_value"": 126.4}"
electricity,deterministic_trend,2024-11,12,2025-11,124.5,130.192,5.692,5.692,4.5719,4.4697,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.4}"
electricity,ets,2024-11,12,2025-11,124.5,126.4507,1.9507,1.9507,1.5668,1.5546,"{""selected_config"": ""Ad,A"", ""aic"": 109.1151, ""n_failures"": 0}"
electricity,sarima,2024-11,12,2025-11,124.5,132.2182,7.7182,7.7182,6.1994,6.013,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 209.0058, ""n_failures"": 0}"
electricity,constant,2024-12,1,2025-01,124.8,126.6,1.8,1.8,1.4423,1.432,"{""last_value"": 126.6}"
electricity,deterministic_trend,2024-12,1,2025-01,124.8,126.9122,2.1122,2.1122,1.6925,1.6783,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.6}"
electricity,ets,2024-12,1,2025-01,124.8,130.0422,5.2422,5.2422,4.2005,4.1141,"{""selected_config"": ""Ad,A"", ""aic"": 109.3309, ""n_failures"": 0}"
electricity,sarima,2024-12,1,2025-01,124.8,130.3898,5.5898,5.5898,4.479,4.3809,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 212.5158, ""n_failures"": 0}"
electricity,constant,2024-12,3,2025-03,124.8,126.6,1.8,1.8,1.4423,1.432,"{""last_value"": 126.6}"
electricity,deterministic_trend,2024-12,3,2025-03,124.8,127.539,2.739,2.739,2.1947,2.1709,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.6}"
electricity,ets,2024-12,3,2025-03,124.8,130.6722,5.8722,5.8722,4.7053,4.5971,"{""selected_config"": ""Ad,A"", ""aic"": 109.3309, ""n_failures"": 0}"
electricity,sarima,2024-12,3,2025-03,124.8,131.683,6.883,6.883,5.5152,5.3672,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 212.5158, ""n_failures"": 0}"
electricity,constant,2024-12,6,2025-06,124.6,126.6,2.0,2.0,1.6051,1.5924,"{""last_value"": 126.6}"
electricity,deterministic_trend,2024-12,6,2025-06,124.6,128.485,3.885,3.885,3.118,3.0701,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.6}"
electricity,ets,2024-12,6,2025-06,124.6,130.1474,5.5474,5.5474,4.4522,4.3552,"{""selected_config"": ""Ad,A"", ""aic"": 109.3309, ""n_failures"": 0}"
electricity,sarima,2024-12,6,2025-06,124.6,132.3164,7.7164,7.7164,6.1929,6.0069,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 212.5158, ""n_failures"": 0}"
electricity,constant,2024-12,12,2025-12,124.3,126.6,2.3,2.3,1.8504,1.8334,"{""last_value"": 126.6}"
electricity,deterministic_trend,2024-12,12,2025-12,124.3,130.398,6.098,6.098,4.9059,4.7884,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 126.6}"
electricity,ets,2024-12,12,2025-12,124.3,127.6307,3.3307,3.3307,2.6796,2.6442,"{""selected_config"": ""Ad,A"", ""aic"": 109.3309, ""n_failures"": 0}"
electricity,sarima,2024-12,12,2025-12,124.3,132.4164,8.1164,8.1164,6.5297,6.3232,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 212.5158, ""n_failures"": 0}"
electricity,constant,2025-01,1,2025-02,124.7,124.8,0.1,0.1,0.0802,0.0802,"{""last_value"": 124.8}"
electricity,deterministic_trend,2025-01,1,2025-02,124.7,125.1078,0.4078,0.4078,0.327,0.3265,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.8}"
electricity,ets,2025-01,1,2025-02,124.7,124.3848,-0.3152,0.3152,-0.2527,0.2531,"{""selected_config"": ""Ad,N"", ""aic"": 114.952, ""n_failures"": 0}"
electricity,sarima,2025-01,1,2025-02,124.7,123.4307,-1.2693,1.2693,-1.0179,1.0231,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 221.7168, ""n_failures"": 0}"
electricity,constant,2025-01,3,2025-04,124.5,124.8,0.3,0.3,0.241,0.2407,"{""last_value"": 124.8}"
electricity,deterministic_trend,2025-01,3,2025-04,124.5,125.7257,1.2257,1.2257,0.9845,0.9796,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.8}"
electricity,ets,2025-01,3,2025-04,124.5,123.787,-0.713,0.713,-0.5727,0.5744,"{""selected_config"": ""Ad,N"", ""aic"": 114.952, ""n_failures"": 0}"
electricity,sarima,2025-01,3,2025-04,124.5,124.314,-0.186,0.186,-0.1494,0.1495,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 221.7168, ""n_failures"": 0}"
electricity,constant,2025-01,6,2025-07,124.6,124.8,0.2,0.2,0.1605,0.1604,"{""last_value"": 124.8}"
electricity,deterministic_trend,2025-01,6,2025-07,124.6,126.6582,2.0582,2.0582,1.6518,1.6383,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.8}"
electricity,ets,2025-01,6,2025-07,124.6,123.2683,-1.3317,1.3317,-1.0688,1.0745,"{""selected_config"": ""Ad,N"", ""aic"": 114.952, ""n_failures"": 0}"
electricity,sarima,2025-01,6,2025-07,124.6,122.764,-1.836,1.836,-1.4735,1.4844,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 221.7168, ""n_failures"": 0}"
electricity,constant,2025-02,1,2025-03,124.8,124.7,-0.1,0.1,-0.0801,0.0802,"{""last_value"": 124.7}"
electricity,deterministic_trend,2025-02,1,2025-03,124.8,125.0075,0.2075,0.2075,0.1663,0.1662,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.7}"
electricity,ets,2025-02,1,2025-03,124.8,124.4408,-0.3592,0.3592,-0.2878,0.2882,"{""selected_config"": ""Ad,N"", ""aic"": 115.4066, ""n_failures"": 0}"
electricity,sarima,2025-02,1,2025-03,124.8,125.6278,0.8278,0.8278,0.6633,0.6611,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 225.5534, ""n_failures"": 0}"
electricity,constant,2025-02,3,2025-05,124.6,124.7,0.1,0.1,0.0803,0.0802,"{""last_value"": 124.7}"
electricity,deterministic_trend,2025-02,3,2025-05,124.6,125.6249,1.0249,1.0249,0.8226,0.8192,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.7}"
electricity,ets,2025-02,3,2025-05,124.6,124.0676,-0.5324,0.5324,-0.4273,0.4282,"{""selected_config"": ""Ad,N"", ""aic"": 115.4066, ""n_failures"": 0}"
electricity,sarima,2025-02,3,2025-05,124.6,126.2778,1.6778,1.6778,1.3466,1.3376,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 225.5534, ""n_failures"": 0}"
electricity,constant,2025-02,6,2025-08,124.7,124.7,0.0,0.0,0.0,0.0,"{""last_value"": 124.7}"
electricity,deterministic_trend,2025-02,6,2025-08,124.7,126.5567,1.8567,1.8567,1.4889,1.4779,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.7}"
electricity,ets,2025-02,6,2025-08,124.7,123.7437,-0.9563,0.9563,-0.7668,0.7698,"{""selected_config"": ""Ad,N"", ""aic"": 115.4066, ""n_failures"": 0}"
electricity,sarima,2025-02,6,2025-08,124.7,124.7778,0.0778,0.0778,0.0624,0.0624,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 225.5534, ""n_failures"": 0}"
electricity,constant,2025-03,1,2025-04,124.5,124.8,0.3,0.3,0.241,0.2407,"{""last_value"": 124.8}"
electricity,deterministic_trend,2025-03,1,2025-04,124.5,125.1078,0.6078,0.6078,0.4882,0.487,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.8}"
electricity,ets,2025-03,1,2025-04,124.5,124.674,0.174,0.174,0.1397,0.1396,"{""selected_config"": ""Ad,N"", ""aic"": 115.8557, ""n_failures"": 0}"
electricity,sarima,2025-03,1,2025-04,124.5,124.8715,0.3715,0.3715,0.2984,0.2979,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 229.2208, ""n_failures"": 0}"
electricity,constant,2025-03,3,2025-06,124.6,124.8,0.2,0.2,0.1605,0.1604,"{""last_value"": 124.8}"
electricity,deterministic_trend,2025-03,3,2025-06,124.6,125.7257,1.1257,1.1257,0.9034,0.8993,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.8}"
electricity,ets,2025-03,3,2025-06,124.6,124.4925,-0.1075,0.1075,-0.0863,0.0863,"{""selected_config"": ""Ad,N"", ""aic"": 115.8557, ""n_failures"": 0}"
electricity,sarima,2025-03,3,2025-06,124.6,125.1548,0.5548,0.5548,0.4453,0.4443,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 229.2208, ""n_failures"": 0}"
electricity,constant,2025-03,6,2025-09,124.7,124.8,0.1,0.1,0.0802,0.0802,"{""last_value"": 124.8}"
electricity,deterministic_trend,2025-03,6,2025-09,124.7,126.6582,1.9582,1.9582,1.5703,1.5581,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.8}"
electricity,ets,2025-03,6,2025-09,124.7,124.3351,-0.3649,0.3649,-0.2926,0.2931,"{""selected_config"": ""Ad,N"", ""aic"": 115.8557, ""n_failures"": 0}"
electricity,sarima,2025-03,6,2025-09,124.7,124.4048,-0.2952,0.2952,-0.2367,0.237,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 229.2208, ""n_failures"": 0}"
electricity,constant,2025-04,1,2025-05,124.6,124.5,-0.1,0.1,-0.0803,0.0803,"{""last_value"": 124.5}"
electricity,deterministic_trend,2025-04,1,2025-05,124.6,124.8071,0.2071,0.2071,0.1662,0.166,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.5}"
electricity,ets,2025-04,1,2025-05,124.6,124.3599,-0.2401,0.2401,-0.1927,0.1929,"{""selected_config"": ""Ad,N"", ""aic"": 116.268, ""n_failures"": 0}"
electricity,sarima,2025-04,1,2025-05,124.6,124.6713,0.0713,0.0713,0.0572,0.0572,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 232.7714, ""n_failures"": 0}"
electricity,constant,2025-04,3,2025-07,124.6,124.5,-0.1,0.1,-0.0803,0.0803,"{""last_value"": 124.5}"
electricity,deterministic_trend,2025-04,3,2025-07,124.6,125.4234,0.8234,0.8234,0.6609,0.6587,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.5}"
electricity,ets,2025-04,3,2025-07,124.6,124.1582,-0.4418,0.4418,-0.3546,0.3552,"{""selected_config"": ""Ad,N"", ""aic"": 116.268, ""n_failures"": 0}"
electricity,sarima,2025-04,3,2025-07,124.6,122.8213,-1.7787,1.7787,-1.4276,1.4378,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 232.7714, ""n_failures"": 0}"
electricity,constant,2025-04,6,2025-10,124.7,124.5,-0.2,0.2,-0.1604,0.1605,"{""last_value"": 124.5}"
electricity,deterministic_trend,2025-04,6,2025-10,124.7,126.3537,1.6537,1.6537,1.3261,1.3174,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.5}"
electricity,ets,2025-04,6,2025-10,124.7,123.9832,-0.7168,0.7168,-0.5748,0.5765,"{""selected_config"": ""Ad,N"", ""aic"": 116.268, ""n_failures"": 0}"
electricity,sarima,2025-04,6,2025-10,124.7,124.7213,0.0213,0.0213,0.0171,0.0171,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 232.7714, ""n_failures"": 0}"
electricity,constant,2025-05,1,2025-06,124.6,124.6,0.0,0.0,0.0,0.0,"{""last_value"": 124.6}"
electricity,deterministic_trend,2025-05,1,2025-06,124.6,124.9073,0.3073,0.3073,0.2466,0.2463,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.6}"
electricity,ets,2025-05,1,2025-06,124.6,124.5421,-0.0579,0.0579,-0.0465,0.0465,"{""selected_config"": ""Ad,N"", ""aic"": 116.6741, ""n_failures"": 0}"
electricity,sarima,2025-05,1,2025-06,124.6,124.5584,-0.0416,0.0416,-0.0334,0.0334,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 236.2773, ""n_failures"": 0}"
electricity,constant,2025-05,3,2025-08,124.7,124.6,-0.1,0.1,-0.0802,0.0802,"{""last_value"": 124.6}"
electricity,deterministic_trend,2025-05,3,2025-08,124.7,125.5242,0.8242,0.8242,0.6609,0.6587,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.6}"
electricity,ets,2025-05,3,2025-08,124.7,124.4587,-0.2413,0.2413,-0.1935,0.1937,"{""selected_config"": ""Ad,N"", ""aic"": 116.6741, ""n_failures"": 0}"
electricity,sarima,2025-05,3,2025-08,124.7,123.075,-1.625,1.625,-1.3031,1.3116,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 236.2773, ""n_failures"": 0}"
electricity,constant,2025-05,6,2025-11,124.5,124.6,0.1,0.1,0.0803,0.0803,"{""last_value"": 124.6}"
electricity,deterministic_trend,2025-05,6,2025-11,124.5,126.4552,1.9552,1.9552,1.5704,1.5582,"{""series_id"": ""electricity"", ""annual_rate"": 0.03, ""monthly_rate"": 0.0024662698, ""last_value"": 124.6}"
electricity,ets,2025-05,6,2025-11,124.5,124.3864,-0.1136,0.1136,-0.0912,0.0913,"{""selected_config"": ""Ad,N"", ""aic"": 116.6741, ""n_failures"": 0}"
electricity,sarima,2025-05,6,2025-11,124.5,124.6417,0.1417,0.1417,0.1138,0.1137,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 236.2773, ""n_failures"": 0}"
